compare_lists,"Callable[[str, str],_]"
first_json,str
second_json,str
parse_ip,"Callable[[str, int],_]"
ip,str
default_port,int
__init__,"Callable[[_, _, dict, int],_]"
tags,dict
default_port,int
__init__,"Callable[[_, list, _, _, _, _, _, _, _],_]"
targets,list
_run_chain_command,"Callable[[_, CommandChain, _, _],_]"
chain,CommandChain
run_commands_chain_async,"Callable[[_, list, _, _, _],_]"
chains,list
validate_downstream_entry,"Callable[[dict],None]"
entry,dict
stringify_configuration,"Callable[[dict],_]"
configuration,dict
user_arguments_to_source,"Callable[[_],gen.internals.Source]"
get_dcosconfig_source_target_and_templates,"Callable[[dict, List[str], List[gen.internals.Source]],_]"
user_arguments,dict
extra_sources,List[gen.internals.Source]
user_arguments_to_yaml,"Callable[[dict],_]"
user_arguments,dict
get_config_id,"Callable[[dict],_]"
argument_dict,dict
validate_arguments_strings,"Callable[[dict],_]"
arguments,dict
validate_one_of,"Callable[[str, _],None]"
val,str
function_id,"Callable[[Callable],_]"
function,Callable
value_id,"Callable[[Union[str, Callable, Late]],str]"
__init__,"Callable[[_, str, Union[str, Callable, Late], bool, List[Tuple[str, str]], bool],_]"
name,str
is_optional,bool
conditions,"List[Tuple[str, str]]"
is_user,bool
__init__,"Callable[[_, str, Dict[str, Any]],_]"
name,str
add_case,"Callable[[_, str, _],_]"
value,str
add_variable,"Callable[[_, str],_]"
variable,str
add_scope,"Callable[[_, Scope],_]"
scope,Scope
finalize,"Callable[[_, dict],_]"
arguments,dict
__init__,"Callable[[_, str, list],_]"
message,str
chain,list
finalize_value,"Callable[[_, str, Setter],_]"
value,str
setter,Setter
validate_single,"Callable[[_, str, str],_]"
name,str
value,str
yield_multi_argument_validate_errors,"Callable[[_, ArgumentDict],_]"
arguments,ArgumentDict
has_no_late_parameters,"Callable[[_],bool]"
__init__,"Callable[[_, str],_]"
corpus,str
__init__,"Callable[[_, str, dict],_]"
identifier,str
cases,dict
__init__,"Callable[[_, str, str, list],_]"
new_var,str
iterable,str
body,list
__init__,"Callable[[_, Tuple[str, Union[str, None]]],_]"
identifier_and_filter,"Tuple[str, Union[str, None]]"
__init__,"Callable[[_, list],_]"
ast,list
render,"Callable[[_, dict, dict],_]"
arguments,dict
filters,dict
check_duplicates,"Callable[[list],_]"
items,list
validate_true_false,"Callable[[_],None]"
validate_ipv4_addresses,"Callable[[list],_]"
ips,list
validate_ipv6_addresses,"Callable[[list],_]"
ip6s,list
validate_ip_list,"Callable[[str],_]"
json_str,str
validate_ip_port_list,"Callable[[str],_]"
json_str,str
file_mode,"Callable[[str],str]"
filename,str
assert_package_contents,"Callable[[dict, str],None]"
config,dict
package_contents_dir,str
assert_do_gen_package,"Callable[[dict],None]"
config,dict
supported_ssl_ciphers,"Callable[[_, Dict[str, str], str],List[str]]"
config_path,str
_as_artifact_and_pkg,"Callable[[_, _, Tuple],_]"
bundle,Tuple
make_bash,"Callable[[_],None]"
zk_connect,"Callable[[Union[str, None], Union[str, None]],KazooClient]"
_zk_lock,"Callable[[KazooClient, str, str, int],Generator]"
zk,KazooClient
lock_path,str
contender_id,str
timeout,int
_init_cockroachdb_cluster,"Callable[[str],None]"
ip,str
_wait_for_pidfile,"Callable[[int],bool]"
pid,int
run_as_dcos_cockroach,"Callable[[],Any]"
_get_registered_nodes,"Callable[[KazooClient, str],List[str]]"
zk,KazooClient
zk_path,str
_register_cluster_membership,"Callable[[KazooClient, str, str],List[str]]"
zk,KazooClient
zk_path,str
ip,str
_dump_nodes_to_file,"Callable[[List[str], str],None]"
file_path,str
main,"Callable[[],None]"
set_cluster_version,"Callable[[str, str],None]"
my_internal_ip,str
version,str
set_num_replicas,"Callable[[str, int],None]"
my_internal_ip,str
num_replicas,int
get_expected_master_node_count,"Callable[[],int]"
main,"Callable[[],None]"
validate_json_entry,"Callable[[dict],_]"
entry,dict
check_response_ok,"Callable[[requests.models.Response, dict],_]"
response,requests.models.Response
headers,dict
validate_journald_cursor,"Callable[[str, _],_]"
c,str
_tests_from_pattern,"Callable[[str],Set[str]]"
ci_pattern,str
test_test_groups,"Callable[[],None]"
patterns_from_group,"Callable[[str],List[str]]"
group_name,str
list_integration_test_patterns,"Callable[[str],None]"
group_name,str
test_vip,"Callable[[_, marathon.Container, marathon.Network, marathon.Network, bool],_]"
ipv6,bool
deploy_test_app_and_check,"Callable[[_, dict, str],_]"
app,dict
test_uuid,str
deploy_test_app_and_check_windows,"Callable[[_, dict, str],_]"
app,dict
test_uuid,str
_read_from_zip,"Callable[[zipfile.ZipFile, str, _],_]"
item,str
_get_dcos_diagnostics_health,"Callable[[zipfile.ZipFile, str],_]"
item,str
check_tags,"Callable[[dict, set],_]"
tags,dict
expected_tag_names,set
assert_app_metric_value_for_task,"Callable[[_, str, str, str, _],_]"
node,str
task_name,str
metric_name,str
get_app_metric_for_task,"Callable[[_, str, str, str],_]"
node,str
task_name,str
metric_name,str
get_app_metrics_for_task,"Callable[[_, str, str],_]"
node,str
task_name,str
get_container_ids,"Callable[[_, str],_]"
node,str
get_container_metrics,"Callable[[_, str, str],_]"
node,str
container_id,str
get_app_metrics,"Callable[[_, str, str],_]"
node,str
container_id,str
marathon_test_app_linux,"Callable[[int, int, marathon.Container, marathon.Network, marathon.Healthcheck, str, str, str, str],_]"
host_port,int
container_port,int
vip,str
host_constraint,str
network_name,str
app_name_fmt,str
marathon_test_app_windows,"Callable[[str, int, str],_]"
host_constraint,str
host_port,int
network_name,str
test_systemd_units_are_healthy,"Callable[[_],None]"
_get_datafile_name,"Callable[[_, datetime],_]"
timestamp,datetime
add_data,"Callable[[_, datetime, _],_]"
timestamp,datetime
x,"Callable[[int],_]"
y,int
munge,"Callable[[AnyStr, AnyStr, _, Union[str, dict]],AnyStr]"
input,AnyStr
sep,AnyStr
add,"Callable[[int, int],int]"
a,int
b,int
add,"Callable[[int, int],int]"
a,int
b,int
add,"Callable[[int, int, int],int]"
a,int
b,int
c,int
add,"Callable[[int],_]"
a,int
foo,"Callable[[int],int]"
x,int
CONST,int
__init__,"Callable[[_, typing.Sequence[typing.Union[Section, Link]], str, str, str, str],_]"
content,"typing.Sequence[typing.Union[Section, Link]]"
url,str
title,str
description,str
version,str
__init__,"Callable[[_, str, typing.Sequence[typing.Union[Section, Link]], str, str],_]"
name,str
content,"typing.Sequence[typing.Union[Section, Link]]"
title,str
description,str
__init__,"Callable[[_, str, str, typing.Callable, str, str, Response, str, str, typing.Sequence[Field]],_]"
url,str
method,str
name,str
encoding,str
response,Response
title,str
description,str
fields,typing.Sequence[Field]
__init__,"Callable[[_, str, str, str, str, bool, Validator, typing.Any],_]"
name,str
location,str
title,str
description,str
required,bool
schema,Validator
__init__,"Callable[[_, str, int, Validator],_]"
encoding,str
status_code,int
schema,Validator
numeric_type,type
lookup_operation,"Callable[[_, str],_]"
operation_id,str
request,"Callable[[_, str],_]"
operation_id,str
__init__,"Callable[[_, _, int, int, _],_]"
start_index,int
end_index,int
__init__,"Callable[[_, Callable[[],None], Callable[[],None]],None]"
setup,"Callable[[],None]"
command,"Callable[[],None]"
print_offset,"Callable[[str, int],None]"
text,str
indent_length,int
delete_folder,"Callable[[str],None]"
folder_path,str
execute,"Callable[[List[str]],None]"
stdout_bytes,bytes
stderr_bytes,bytes
trial,"Callable[[int, Command],List[float]]"
num_trials,int
command,Command
report,"Callable[[str, List[float]],None]"
name,str
main,"Callable[[],None]"
__init__,"Callable[[_, str, JsonDict, JsonDict, int, int],None]"
filename,str
data_json,JsonDict
meta_json,JsonDict
data_size,int
meta_size,int
load_json,"Callable[[str, str],CacheData]"
data_path,str
meta_path,str
get_files,"Callable[[str],Iterable[CacheData]]"
root,str
pluck,"Callable[[str, Iterable[JsonDict]],Iterable[JsonDict]]"
name,str
report_counter,"Callable[[Counter, Union[int, None]],None]"
counter,Counter
report_most_common,"Callable[[List[JsonDict], Union[int, None]],None]"
compress,"Callable[[JsonDict],JsonDict]"
chunk,JsonDict
helper,"Callable[[Any],Any]"
chunk,Any
decompress,"Callable[[JsonDict],JsonDict]"
chunk,JsonDict
helper,"Callable[[Any],Any]"
chunk,Any
main,"Callable[[],None]"
__init__,"Callable[[_, str, str],None]"
header_type,str
args,str
is_header,"Callable[[str],bool]"
line,str
current_chunk,Chunk
write_out,"Callable[[str, List[str]],None]"
filename,str
write_tree,"Callable[[str, Iterator[Chunk]],None]"
root,str
help,"Callable[[],None]"
main,"Callable[[],None]"
print_offset,"Callable[[str, int],None]"
text,str
indent_length,int
delete_folder,"Callable[[str],None]"
folder_path,str
execute,"Callable[[List[str]],None]"
stdout_bytes,bytes
stderr_bytes,bytes
test,"Callable[[Command, Command, Command],float]"
setup,Command
command,Command
teardown,Command
make_touch_wrappers,"Callable[[str],Tuple[Command, Command]]"
filename,str
setup,"Callable[[],None]"
teardown,"Callable[[],None]"
make_change_wrappers,"Callable[[str],Tuple[Command, Command]]"
filename,str
setup,"Callable[[],None]"
teardown,"Callable[[],None]"
main,"Callable[[],None]"
plain_coroutine,"Callable[[],int]"
decorated_coroutine,"Callable[[],int]"
__iter__,"Callable[[_],It]"
__next__,"Callable[[_],str]"
other_iterator,"Callable[[],It]"
other_coroutine,"Callable[[],Aw]"
plain_host_coroutine,"Callable[[_],None]"
decorated_host_coroutine,"Callable[[_],None]"
prelude,"Callable[[int, str],None]"
limit,int
bound,str
expand_template,"Callable[[str, str, int, int],None]"
template,str
arg_template,str
lower,int
limit,int
print_offset,"Callable[[str, int],None]"
text,str
indent_length,int
delete_folder,"Callable[[str],None]"
folder_path,str
execute,"Callable[[List[str], bool],Tuple[str, str, int]]"
fail_on_error,bool
stdout_bytes,bytes
stderr_bytes,bytes
ensure_environment_is_ready,"Callable[[str, str, str],None]"
mypy_path,str
temp_repo_path,str
mypy_cache_path,str
initialize_repo,"Callable[[str, str, str],None]"
repo_url,str
temp_repo_path,str
branch,str
get_commits,"Callable[[str, str],List[Tuple[str, str]]]"
repo_folder_path,str
commit_range,str
get_commits_starting_at,"Callable[[str, str],List[Tuple[str, str]]]"
repo_folder_path,str
start_commit,str
get_nth_commit,"Callable[[str, int],Tuple[str, str]]"
repo_folder_path,str
n,int
run_mypy,"Callable[[Union[str, None], str, Union[str, None]],Tuple[float, str, Dict[str, Any]]]"
mypy_cache_path,str
incremental,bool
daemon,bool
verbose,bool
filter_daemon_stats,"Callable[[str],Tuple[str, Dict[str, Any]]]"
output,str
start_daemon,"Callable[[str],None]"
mypy_cache_path,str
stop_daemon,"Callable[[],None]"
load_cache,"Callable[[str],JsonDict]"
incremental_cache_path,str
save_cache,"Callable[[JsonDict, str],None]"
cache,JsonDict
incremental_cache_path,str
set_expected,"Callable[[List[Tuple[str, str]], JsonDict, str, Union[str, None], str, Union[str, None]],None]"
commits,"List[Tuple[str, str]]"
cache,JsonDict
temp_repo_path,str
mypy_cache_path,str
test_incremental,"Callable[[List[Tuple[str, str]], JsonDict, str, Union[str, None], str],None]"
commits,"List[Tuple[str, str]]"
cache,JsonDict
temp_repo_path,str
mypy_cache_path,str
daemon,bool
exit_on_error,bool
expected_runtime,float
expected_output,str
cleanup,"Callable[[str, str],None]"
temp_repo_path,str
mypy_cache_path,str
test_repo,"Callable[[str, str, Union[str, None], str, str, str, str, str, str, Namespace],None]"
target_repo_url,str
temp_repo_path,str
mypy_path,str
incremental_cache_path,str
mypy_cache_path,str
range_type,str
range_start,str
branch,str
params,Namespace
main,"Callable[[],None]"
help_factory,Any
__init__,"Callable[[_, str, bool, bool],None]"
version,str
force,bool
no_upload,bool
build_and_upload,"Callable[[_],None]"
prompt,"Callable[[_],None]"
verify_version,"Callable[[_],None]"
run_sanity_checks,"Callable[[_],None]"
git_clone_repo,"Callable[[_],None]"
git_check_out_tag,"Callable[[_],None]"
make_virtualenv,"Callable[[_],None]"
install_dependencies,"Callable[[_],None]"
make_wheel,"Callable[[_],None]"
make_sdist,"Callable[[_],None]"
upload_wheel,"Callable[[_],None]"
upload_sdist,"Callable[[_],None]"
run,"Callable[[_, str],None]"
cmd,str
run_in_virtualenv,"Callable[[_, str],None]"
cmd,str
heading,"Callable[[_, str],None]"
heading,str
parse_args,"Callable[[],Any]"
apply_all,"Callable[[Any, str, str, str, Tuple[str], bool, bool],None]"
func,Any
directory,str
extension,str
to_extension,str
recursive,bool
debug,bool
confirm,"Callable[[bool],bool]"
resp,bool
main,"Callable[[str, str, str, str, Tuple[str], bool],None]"
action,str
directory,str
extension,str
to_extension,str
not_recursive,bool
update_line,"Callable[[str, str, int],str]"
line,str
s,str
pos,int
run_mypy,"Callable[[List[str], str, str],str]"
filename,str
tmp_name,str
get_revealed_type,"Callable[[str, str, int],Union[str, None]]"
line,str
relevant_file,str
relevant_line,int
process_output,"Callable[[str, str, int],Tuple[Union[str, None], bool]]"
output,str
filename,str
start_line,int
test_stub,"Callable[[str],_]"
name,str
dump_module,"Callable[[str],Dict[str, Any]]"
name,str
_str_to_int,"Callable[[CheckerPluginInterface, Type],Type]"
api,CheckerPluginInterface
typ,Type
my_hook,"Callable[[MethodSigContext],CallableType]"
ctx,MethodSigContext
my_hook,"Callable[[MethodSigContext],CallableType]"
ctx,MethodSigContext
get_attribute_hook,"Callable[[_, str],Union[Callable[[AttributeContext],Type], None]]"
fullname,str
signal_call_callback,"Callable[[AttributeContext],Type]"
ctx,AttributeContext
get_type_analyze_hook,"Callable[[_, str],Union[Callable[[AnalyzeTypeContext],Type], None]]"
fullname,str
signal_type_analyze_callback,"Callable[[AnalyzeTypeContext],Type]"
ctx,AnalyzeTypeContext
get_base_class_hook,"Callable[[_, str],_]"
fullname,str
unescape,"Callable[[str],str]"
url,str
fix_url,"Callable[[str],str]"
url,str
__init__,"Callable[[_, int],None]"
level,int
_log,"Callable[[_, int, Sequence[Any]],None]"
n,int
log,"Callable[[_, int],None]"
n,int
args,Any
__call__,"Callable[[_, int],None]"
n,int
args,Any
__init__,"Callable[[_, Logger, int, int],None]"
log,Logger
max_pool,int
max_tasks,int
self.connections,"Dict[KeyTuple, List[Connection]]"
close,"Callable[[_],None]"
get_connection,"Callable[[_, str, int, bool],Generator[Any, None, Connection]]"
host,str
port,int
ssl,bool
recycle_connection,"Callable[[_, Connection],None]"
conn,Connection
__init__,"Callable[[_, Logger, ConnectionPool, str, int, bool],None]"
log,Logger
pool,ConnectionPool
host,str
port,int
ssl,bool
self.key,KeyTuple
stale,"Callable[[_],bool]"
close,"Callable[[_, bool],None]"
recycle,bool
__init__,"Callable[[_, Logger, str, ConnectionPool],None]"
log,Logger
url,str
pool,ConnectionPool
self.headers,"List[Tuple[str, str]]"
self.conn,Connection
close,"Callable[[_, bool],None]"
recycle,bool
putline,"Callable[[_, str],None]"
line,str
__init__,"Callable[[_, Logger, asyncio.StreamReader],None]"
log,Logger
self.http_version,str
self.status,int
self.reason,str
self.headers,"List[Tuple[str, str]]"
get_redirect_url,"Callable[[_, str],str]"
default,str
get_header,"Callable[[_, str, str],str]"
key,str
default,str
__init__,"Callable[[_, Logger, str, Crawler, int, int],None]"
log,Logger
url,str
crawler,Crawler
max_redirect,int
max_tries,int
self.request,Request
self.response,Response
self.body,bytes
self.next_url,str
self.ctype,str
self.encoding,str
report,"Callable[[_, Stats, IO[str]],None]"
stats,Stats
__init__,"Callable[[_],None]"
add,"Callable[[_, str, int],None]"
key,str
count,int
report,"Callable[[_, IO[str]],None]"
__init__,"Callable[[_, Logger, Set[str], str, bool, int, int, int, int],None]"
log,Logger
exclude,str
strict,bool
max_redirect,int
max_tries,int
max_tasks,int
max_pool,int
close,"Callable[[_],None]"
host_okay,"Callable[[_, str],bool]"
host,str
_host_okay_strictish,"Callable[[_, str],bool]"
host,str
_host_okay_lenient,"Callable[[_, str],bool]"
host,str
add_url,"Callable[[_, str, int],bool]"
url,str
max_redirect,int
fetch,"Callable[[_, Fetcher],Generator[Any, None, None]]"
fetcher,Fetcher
report,"Callable[[_, IO[str]],None]"
show,"List[Tuple[str, Fetcher]]"
main,"Callable[[],None]"
unescape,"Callable[[str],str]"
url,str
fix_url,"Callable[[str],str]"
url,str
__init__,"Callable[[_, int],None]"
level,int
_log,"Callable[[_, int, Sequence[Any]],None]"
n,int
log,"Callable[[_, int],None]"
n,int
args,Any
__call__,"Callable[[_, int],None]"
n,int
args,Any
__init__,"Callable[[_, Logger, int, int],None]"
log,Logger
max_pool,int
max_tasks,int
self.connections,"Dict[KeyTuple, List[Connection]]"
close,"Callable[[_],None]"
get_connection,"Callable[[_, str, int, bool],Connection]"
host,str
port,int
ssl,bool
recycle_connection,"Callable[[_, Connection],None]"
conn,Connection
__init__,"Callable[[_, Logger, ConnectionPool, str, int, bool],None]"
log,Logger
pool,ConnectionPool
host,str
port,int
ssl,bool
self.key,KeyTuple
stale,"Callable[[_],bool]"
connect,"Callable[[_],None]"
close,"Callable[[_, bool],None]"
recycle,bool
__init__,"Callable[[_, Logger, str, ConnectionPool],None]"
log,Logger
url,str
pool,ConnectionPool
self.headers,"List[Tuple[str, str]]"
self.conn,Connection
connect,"Callable[[_],None]"
close,"Callable[[_, bool],None]"
recycle,bool
putline,"Callable[[_, str],None]"
line,str
send_request,"Callable[[_],None]"
get_response,"Callable[[_],Response]"
__init__,"Callable[[_, Logger, asyncio.StreamReader],None]"
log,Logger
self.http_version,str
self.status,int
self.reason,str
self.headers,"List[Tuple[str, str]]"
getline,"Callable[[_],str]"
read_headers,"Callable[[_],None]"
get_redirect_url,"Callable[[_, str],str]"
default,str
get_header,"Callable[[_, str, str],str]"
key,str
default,str
read,"Callable[[_],bytes]"
__init__,"Callable[[_, Logger, str, Crawler, int, int],None]"
log,Logger
url,str
crawler,Crawler
max_redirect,int
max_tries,int
self.request,Request
self.response,Response
self.body,bytes
self.next_url,str
self.ctype,str
self.encoding,str
fetch,"Callable[[_],None]"
report,"Callable[[_, Stats, IO[str]],None]"
stats,Stats
__init__,"Callable[[_],None]"
add,"Callable[[_, str, int],None]"
key,str
count,int
report,"Callable[[_, IO[str]],None]"
__init__,"Callable[[_, Logger, Set[str], str, bool, int, int, int, int],None]"
log,Logger
exclude,str
strict,bool
max_redirect,int
max_tries,int
max_tasks,int
max_pool,int
close,"Callable[[_],None]"
host_okay,"Callable[[_, str],bool]"
host,str
_host_okay_strictish,"Callable[[_, str],bool]"
host,str
_host_okay_lenient,"Callable[[_, str],bool]"
host,str
add_url,"Callable[[_, str, int],bool]"
url,str
max_redirect,int
crawl,"Callable[[_],None]"
fetch,"Callable[[_, Fetcher],None]"
fetcher,Fetcher
report,"Callable[[_, IO[str]],None]"
show,"List[Tuple[str, Fetcher]]"
main,"Callable[[],None]"
greet,"Callable[[str],None]"
name,str
__init__,"Callable[[_, int],None]"
initial_balance,int
deposit,"Callable[[_, int],None]"
amount,int
withdraw,"Callable[[_, int],None]"
amount,int
overdrawn,"Callable[[_],bool]"
__init__,"Callable[[_, int, str, Any],None]"
returncode,int
cmd,str
output,Any
__str__,"Callable[[_],str]"
_PIPE_BUF,int
_FD_CLOEXEC,int
_set_cloexec,"Callable[[int, bool],None]"
fd,int
cloexec,bool
_cleanup,"Callable[[],None]"
_eintr_retry_call,"Callable[[Any],Any]"
func,Any
args,Any
call,"Callable[[],int]"
popenargs,Any
kwargs,Any
check_call,"Callable[[],int]"
popenargs,Any
kwargs,Any
check_output,"Callable[[],bytes]"
popenargs,Any
kwargs,Any
list2cmdline,"Callable[[Sequence[str]],str]"
getstatusoutput,"Callable[[str],Tuple[int, str]]"
cmd,str
getoutput,"Callable[[str],str]"
cmd,str
__init__,"Callable[[_, Sequence[Any], int, str, Any, Any, Any, Callable[[],Any], Any, int, str, Mapping[str, str], int, STARTUPINFO, int, bool, bool, Any],None]"
bufsize,int
executable,str
stdin,Any
stdout,Any
stderr,Any
preexec_fn,"Callable[[],Any]"
close_fds,Any
shell,int
cwd,str
universal_newlines,int
startupinfo,STARTUPINFO
creationflags,int
restore_signals,bool
start_new_session,bool
pass_fds,Any
self.pid,int
self.returncode,int
_translate_newlines,"Callable[[_, bytes, str],str]"
data,bytes
encoding,str
__enter__,"Callable[[_],Popen]"
__exit__,"Callable[[_, type, BaseException, TracebackType],bool]"
type,type
value,BaseException
traceback,TracebackType
__del__,"Callable[[_, int, List[Popen]],None]"
_maxsize,int
communicate,"Callable[[_, Any],Tuple[Any, Any]]"
input,Any
poll,"Callable[[_],int]"
_get_handles,"Callable[[_, Any, Any, Any],Tuple[Any, Any, Any, Any, Any, Any]]"
stdin,Any
stdout,Any
stderr,Any
p2cread,Any
p2cwrite,Any
c2pread,Any
c2pwrite,Any
errread,Any
errwrite,Any
_make_inheritable,"Callable[[_, _subprocess.Handle],int]"
_find_w9xpopen,"Callable[[_],str]"
_execute_child,"Callable[[_, Sequence[str], str, Callable[[],Any], Any, Any, str, Mapping[str, str], int, STARTUPINFO, int, int, Any, Any, Any, Any, Any, Any, bool, bool],None]"
executable,str
preexec_fn,"Callable[[],Any]"
close_fds,Any
pass_fds,Any
cwd,str
universal_newlines,int
startupinfo,STARTUPINFO
creationflags,int
shell,int
p2cread,Any
p2cwrite,Any
c2pread,Any
c2pwrite,Any
errread,Any
errwrite,Any
restore_signals,bool
start_new_session,bool
_internal_poll,"Callable[[_, int],int]"
_deadstate,int
_internal_poll_win,"Callable[[_, int, Callable[[Handle, int],int], int, Callable[[Handle],int]],int]"
_deadstate,int
_WaitForSingleObject,"Callable[[Handle, int],int]"
_WAIT_OBJECT_0,int
_GetExitCodeProcess,"Callable[[Handle],int]"
wait,"Callable[[_],int]"
_readerthread,"Callable[[_, IO[AnyStr], List[AnyStr]],None]"
_communicate,"Callable[[_, Any],Tuple[Any, Any]]"
input,Any
send_signal,"Callable[[_, int],None]"
sig,int
terminate,"Callable[[_],None]"
kill,"Callable[[_],None]"
_get_handles,"Callable[[_, Any, Any, Any],Tuple[Any, Any, Any, Any, Any, Any]]"
stdin,Any
stdout,Any
stderr,Any
_close_fds,"Callable[[_, Set[int]],None]"
_execute_child,"Callable[[_, Sequence[str], str, Callable[[],Any], Any, Any, str, Mapping[str, str], int, STARTUPINFO, int, int, Any, Any, Any, Any, Any, Any, bool, bool],None]"
executable,str
preexec_fn,"Callable[[],Any]"
close_fds,Any
pass_fds,Any
cwd,str
universal_newlines,int
startupinfo,STARTUPINFO
creationflags,int
shell,int
p2cread,Any
p2cwrite,Any
c2pread,Any
c2pwrite,Any
errread,Any
errwrite,Any
restore_signals,bool
start_new_session,bool
executable_list,tuple
_dup2,"Callable[[int, int],None]"
a,int
b,int
_handle_exitstatus,"Callable[[_, int, Callable[[int],bool], Callable[[int],int], Callable[[int],bool], Callable[[int],int]],None]"
sts,int
_WIFSIGNALED,"Callable[[int],bool]"
_WTERMSIG,"Callable[[int],int]"
_WIFEXITED,"Callable[[int],bool]"
_WEXITSTATUS,"Callable[[int],int]"
_internal_poll,"Callable[[_, int],int]"
_deadstate,int
_internal_poll_posix,"Callable[[_, int, Callable[[int, int],Tuple[int, int]], int, Any],int]"
_deadstate,int
_waitpid,"Callable[[int, int],Tuple[int, int]]"
_WNOHANG,int
_os_error,Any
wait,"Callable[[_],int]"
_communicate,"Callable[[_, Any],Tuple[Any, Any]]"
input,Any
_communicate_with_poll,"Callable[[_, Any],Tuple[List[bytes], List[bytes]]]"
input,Any
fd2output,"Dict[int, List[bytes]]"
register_and_append,"Callable[[IO[Any], int],None]"
eventmask,int
close_unregister_and_remove,"Callable[[int],None]"
fd,int
_communicate_with_select,"Callable[[_, Any],Tuple[List[bytes], List[bytes]]]"
input,Any
read_set,List[IO[Any]]
write_set,List[IO[Any]]
send_signal,"Callable[[_, int],None]"
sig,int
terminate,"Callable[[_],None]"
kill,"Callable[[_],None]"
_demo_posix,"Callable[[],None]"
_demo_windows,"Callable[[],None]"
_set_cloexec,"Callable[[int],None]"
fd,int
_set_cloexec,"Callable[[int],None]"
fd,int
__stat,"Callable[[str],object]"
fn,str
_exists,"Callable[[str],bool]"
fn,str
rng,"Callable[[_],_Random]"
__next__,"Callable[[_],str]"
_get_default_tempdir,"Callable[[],str]"
_name_sequence,_RandomNameSequence
_get_candidate_names,"Callable[[],_RandomNameSequence]"
_mkstemp_inner,"Callable[[str, str, str, int],_Tuple[int, str]]"
dir,str
pre,str
suf,str
flags,int
gettempprefix,"Callable[[],str]"
tempdir,str
gettempdir,"Callable[[],str]"
mkstemp,"Callable[[str, str, str, bool],_Tuple[int, str]]"
suffix,str
prefix,str
dir,str
text,bool
mkdtemp,"Callable[[str, str, str],str]"
suffix,str
prefix,str
dir,str
mktemp,"Callable[[str, str, str],str]"
suffix,str
prefix,str
dir,str
__init__,"Callable[[_, _IO[_Any], str, bool],None]"
name,str
delete,bool
__getattr__,"Callable[[_, str],_Any]"
name,str
__enter__,"Callable[[_],_TemporaryFileWrapper]"
close,"Callable[[_],None]"
__del__,"Callable[[_],None]"
__exit__,"Callable[[_, _Type[BaseException], BaseException, _Optional[_TracebackType]],bool]"
value,BaseException
__exit__,"Callable[[_, _Type[BaseException], BaseException, _Optional[_TracebackType]],bool]"
value,BaseException
NamedTemporaryFile,"Callable[[str, int, str, str, str, str, str, bool],_IO[_Any]]"
mode,str
buffering,int
encoding,str
newline,str
suffix,str
prefix,str
dir,str
delete,bool
_TemporaryFile,"Callable[[str, int, str, str, str, str, str, bool],_IO[_Any]]"
mode,str
buffering,int
encoding,str
newline,str
suffix,str
prefix,str
dir,str
delete,bool
_file,_Any
__init__,"Callable[[_, int, str, int, str, str, str, str, str],None]"
max_size,int
mode,str
buffering,int
encoding,str
newline,str
suffix,str
prefix,str
dir,str
_check,"Callable[[_, _IO[_Any]],None]"
rollover,"Callable[[_],None]"
__enter__,"Callable[[_],SpooledTemporaryFile]"
